Time , Robot1_X , Robot1_Y , Robot1_Teta , Robot1_Velocity , Robot1_acceleration , , Robot2_X , Robot2_Y , Robot2_Teta , Robot2_Velocity , Robot2_acceleration , , Robot1_obstacle1 x ,Robot1_obstacle1 y ,Robot1_obstacle1_orientation ,Robot1_obstacle1_velocity , , Robot1_obstacle2 x ,Robot1_obstacle2 y ,Robot1_obstacle2_orientation ,Robot1_obstacle2_velocity , ,Robot1_obstacle3 x ,Robot1_obstacle3 y ,Robot1_obstacle3_orientation ,Robot1_obstacle3_velocity , , Robot1_obstacle4 x ,Robot1_obstacle4 y ,Robot1_obstacle4_orientation ,Robot1_obstacle4_velocity , ,Robot2_obstacle1 x ,Robot2_obstacle1 y ,Robot2_obstacle1_orientation ,Robot2_obstacle1_velocity , , Robot2_obstacle2 x ,Robot2_obstacle2 y ,Robot2_obstacle2_orientation ,Robot2_obstacle2_velocity , ,Robot2_obstacle3 x ,Robot2_obstacle3 y ,Robot2_obstacle3_orientation ,Robot2_obstacle3_velocity , , Robot2_obstacle4 x ,Robot2_obstacle4 y ,Robot2_obstacle4_orientation ,Robot2_obstacle4_velocity ,
14185.187,6.11782,9.06743,-1.93824,0.848519,-0.221662, ,7.73664,-10.2872,0.0554414,0.889421,0.0125429, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14185.688,5.96689,8.67938,-1.94841,0.850066,-0.00581501, ,8.1688,-10.2659,0.0388342,0.850582,-0.00768538, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14186.189,5.81053,8.28817,-1.95652,0.857371,-0.747213, ,8.62118,-10.2516,0.0221285,0.851319,-0.443522, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,12.9925,-13.4759,-0.803659,1.07, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14186.687,5.64238,7.87707,-1.96377,0.856813,0.00538426, ,9.05257,-10.2429,0.016333,0.862387,0.0251477, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14187.197,5.47099,7.46597,-1.97019,0.862016,-0.542709, ,9.49447,-10.2342,0.0203079,0.850801,-0.0423135, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14187.686,5.31052,7.08755,-1.9749,0.859432,-0.0129279, ,9.92985,-10.2263,0.0137889,0.852286,0.0106325, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14188.187,5.13802,6.68628,-1.97946,0.861847,-0.365452, ,10.3755,-10.2211,0.0219563,0.894253,0.0064187, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14188.688,4.9634,6.28384,-1.98249,0.86096,0.0152199, ,10.7963,-10.2127,0.00713057,0.908051,0.00640632, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14189.189,4.80072,5.91129,-1.98351,0.86329,0.749033, ,11.2328,-10.2115,-0.00152119,0.901863,0.757026, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,8.94251,-14.5509,3.14159,0.0417502, ,13.0425,-13.4759,3.14159,0.375751, ,0,0,0,0, ,0,0,0,0, 
14189.687,4.62392,5.50761,-1.98511,0.864163,-0.00748921, ,11.7199,-10.212,0.00735071,0.92489,0.00212395, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14190.191,4.45689,5.12823,-1.98719,0.863092,-0.456187, ,12.1176,-10.2086,0.00635956,0.849953,-0.00794065, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14190.686,4.26931,4.70461,-1.98845,0.854634,-0.00758923, ,12.5847,-10.2074,-0.00460531,0.878942,-0.00177225, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14191.19,4.09897,4.32068,-1.98855,0.86287,-0.954741, ,13.0135,-10.2088,0.00592388,0.853145,-0.956214, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,8.96751,-14.5509,-1.5708,0.459249, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14191.691,3.92486,3.92737,-1.98716,0.863093,-0.0255699, ,13.4566,-10.2069,-0.00159692,0.8803,0.0178813, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14192.186,3.76119,3.55688,-1.98716,0.864834,0.921845, ,13.9046,-10.2076,-0.00256869,0.912005,0.471901, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14192.687,3.57791,3.14262,-1.98897,0.855514,-0.0571592, ,14.342,-10.2095,-0.028548,0.909893,-0.0121438, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14193.188,3.4302,2.7829,-1.89992,0.787979,-0.133123, ,14.8193,-10.2164,0.0560688,0.928196,-0.0578491, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,13.2675,-13.4759,0.195159,1.07, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14193.686,3.3129,2.43283,-1.92141,0.788379,0.0260916, ,15.2922,-10.183,0.0774172,0.887124,-0.0023218, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14194.187,3.17501,2.11931,-2.16672,0.787828,-0.100984, ,15.7158,-10.1517,0.0656515,0.847495,0.00403796, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14194.691,2.90209,1.76715,-2.33398,0.800909,0.0185506, ,16.1607,-10.1243,0.0432657,0.925084,0.00518825, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14195.192,2.56881,1.43015,-2.30449,0.934431,-0.369009, ,16.583,-10.1131,-0.00481212,0.915697,-0.0898324, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,13.0425,-13.4759,0,0.167, ,14.2675,-7.6509,1.57812,1.07, ,14.3175,-14.2259,-2.79572,1.07, ,0,0,0,0, 
14195.687,2.29521,1.09472,-2.12426,0.937688,1.24286, ,17.0022,-10.1033,0.141808,0.887474,1.20338, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14196.188,2.08868,0.702127,-1.88863,0.939758,-0.397567, ,17.3905,-10.0226,0.382518,0.801916,-0.656484, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14196.686,1.99649,0.256903,-1.51122,0.77471,0.191249, ,17.8324,-9.83329,0.368225,0.948387,0.188028, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14197.187,2.04909,-0.119481,-1.22805,0.805459,-1.11918, ,18.2215,-9.70064,0.214405,0.757877,-0.559539, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,14.2675,-7.6509,1.46227,1.07, ,14.3175,-14.2759,-1.56333,1.07, ,18.8175,-12.2509,3.14159,0.793251, ,0,0,0,0, 
14197.688,2.22496,-0.473325,-0.870917,0.689708,0.00491715, ,18.5784,-9.64574,-0.0146615,0.676764,0.0180927, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14198.186,2.50144,-0.750436,-0.613815,0.834544,-0.968221, ,18.9025,-9.67007,-0.285159,0.490592,-0.372531, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14198.687,2.87018,-0.973569,-0.416939,0.900116,-0.0593507, ,19.0704,-9.71949,-0.568432,0.247541,-0.0666672, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14199.188,3.3043,-1.13265,-0.244029,0.951015,-0.0527285, ,19.1342,-9.74422,-0.851828,0.0669508,-0.0112242, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,18.0675,-12.2009,-0.872266,1.07, ,19.6175,-13.4259,0.154421,1.07, ,0,0,0,0, ,0,0,0,0, 
14199.689,3.76249,-1.22783,-0.149153,0.929879,0.0235962, ,19.1614,-9.74441,-1.14039,-0.000956261,-0.0123805, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14200.19,4.20469,-1.28741,-0.110476,0.927022,0.276303, ,19.1768,-9.74453,-1.33873,-0.00565248,0.0147918, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14200.691,4.66321,-1.34794,-0.173576,0.926471,0.00076958, ,19.1799,-9.74305,-1.38377,6.82736E-05,-0.00107775, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14201.186,5.11059,-1.4349,-0.219911,0.92689,0.0464749, ,19.2039,-9.73726,-1.70631,-0.0169994,0.0302324, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,14.2675,-7.5259,1.5708,0.167, ,17.0925,-12.3759,-2.84309,0.567861, ,19.5675,-13.4259,3.14159,0.041751, ,0,0,0,0, 
14201.687,5.58064,-1.53833,-0.193636,0.926882,-0.033555, ,19.2315,-9.73878,-2.06517,-0.0151481,-0.0393127, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14202.188,6.01526,-1.62806,-0.235766,0.924538,-0.00732058, ,19.2588,-9.75361,-2.47618,-0.00901217,0.00622873, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14202.686,6.45445,-1.73528,-0.213459,0.92495,0.0279757, ,19.2753,-9.77853,-2.87651,-0.00451895,0.0388261, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14203.19,6.91837,-1.83042,-0.202839,0.923308,0.459873, ,19.2712,-9.80821,2.99315,0.152899,1.65773, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,14.2675,-7.1259,1.5708,0.20875, ,15.8675,-12.4259,3.14159,1.002, ,19.3425,-13.4509,3.14159,0.250499, ,0,0,0,0, 
14203.688,7.35787,-1.92471,-0.210737,0.885575,0.640318, ,19.1455,-9.79002,2.6184,0.427429,0.118292, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14204.186,7.77758,-2.01272,-0.199443,0.894834,-0.640345, ,18.9012,-9.61292,2.26096,0.724307,-0.840796, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14204.687,8.25769,-2.10324,-0.187486,0.923508,-0.471794, ,18.7044,-9.31452,1.93796,0.789523,-0.248623, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14205.188,8.69396,-2.19175,-0.212551,0.92203,-0.542392, ,18.5853,-8.93224,1.74719,0.843538,-0.65625, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,14.2925,-7.2759,1.19029,0.22483, ,0,0,2.70107,1.07, ,14.3675,-13.7009,-2.2856,1.07, ,14.6925,-12.3009,2.90406,1.07, 
14205.686,9.17939,-2.30293,-0.228453,0.930425,-0.00102273, ,18.5406,-8.47136,1.56506,0.929273,-0.0216081, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14206.193,9.60894,-2.39693,-0.202829,0.853877,0.0229917, ,18.5482,-7.99802,1.55433,0.927645,0.0873953, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14206.688,10.0182,-2.48076,-0.20244,0.924272,0.384085, ,18.5503,-7.5625,1.60979,0.783467,0.0179623, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14207.186,10.4984,-2.58176,-0.21385,0.925433,0.210762, ,18.5188,-7.1627,1.77261,0.708849,0.245335, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14207.687,10.9598,-2.67829,-0.203203,0.924868,-0.0786726, ,18.4535,-6.8226,1.61267,0.693258,-0.0722804, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14208.188,11.3687,-2.76429,-0.211092,0.920514,0.103919, ,18.4677,-6.48692,1.37607,0.703542,0.747639, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14208.686,11.8244,-2.86274,-0.213895,0.889035,0.958405, ,18.5711,-6.0917,1.22406,0.828916,0.823473, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14209.19,12.2838,-2.96144,-0.227178,0.922804,-0.771292, ,18.7121,-5.67908,1.34019,0.94546,-0.649311, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14209.688,12.7415,-3.07154,-0.225393,0.927423,-0.0392281, ,18.7863,-5.20886,1.56441,0.981158,-0.0531211, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,14.0175,-6.5259,1.60122,1.07, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14210.186,13.1791,-3.17204,-0.225995,0.869818,1.87497, ,18.7576,-4.78245,1.81233,0.803206,1.54134, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14210.69,13.6134,-3.2705,-0.224624,0.897268,0.955418, ,18.606,-4.36865,2.14071,0.809171,0.480473, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14211.188,14.0582,-3.38837,-0.316966,0.882176,0.264855, ,18.3889,-4.07393,2.34943,0.800797,0.252976, ,18.3742,-4.38593,-0.823809,1.07, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14211.686,14.4822,-3.5254,-0.270173,0.831075,0.785889, ,18.0336,-3.76944,2.58301,0.998327,0.658737, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,14.5675,-3.1759,1.41534,1.07, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14212.193,14.7641,-3.59881,-0.162205,0.346645,0.310707, ,17.6938,-3.58367,2.80338,0.656915,0.446099, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14212.691,14.8194,-3.63533,0.191058,-0.22984,0.275424, ,17.3733,-3.46744,2.69549,0.680669,0.242846, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14213.186,14.6807,-3.65557,0.115467,-0.344718,-0.385809, ,17.0559,-3.30595,2.5953,0.807537,-0.343353, ,17.4742,-3.66093,2.78282,0.713425, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14213.687,14.4696,-3.67372,0.084727,-0.310888,-0.463723, ,16.7572,-3.13277,2.51792,0.428026,-0.335509, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,15.1925,-3.2509,0.610726,1.07, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14214.188,14.4113,-3.65123,-0.221101,-0.0536016,-0.248684, ,16.5116,-2.90771,2.32266,0.802502,-0.164071, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14214.686,14.4315,-3.65146,-0.306477,0.291148,0.288353, ,16.1963,-2.61118,2.51607,0.893113,0.28911, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14215.193,14.6556,-3.71571,-0.181878,0.428366,0.273388, ,15.8299,-2.37435,2.66306,0.929559,0.190056, ,16.0742,-2.43593,2.16797,1.07, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14215.688,14.9248,-3.75824,-0.0816256,0.672256,0.0781042, ,15.4056,-2.17447,2.75776,0.926333,0.0677525, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,14.9425,-3.6509,-0.104877,0.797632, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14216.186,15.3026,-3.7813,-0.0144992,0.764997,-0.0138526, ,14.9605,-1.99336,2.73959,0.901126,0.0239081, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14216.687,15.7023,-3.77848,0.00762149,0.774483,-0.0852126, ,14.5506,-1.803,2.64205,0.960456,-0.147059, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14217.188,16.0916,-3.77326,0.0445842,0.78459,-0.56723, ,14.2121,-1.61303,2.58935,0.661638,-0.524611, ,14.7742,-1.68593,2.6292,1.07, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14217.686,16.5073,-3.75133,0.0397777,0.802571,0.265103, ,13.9767,-1.45319,2.52835,0.703198,0.302497, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,16.0675,-3.7759,-0.114877,1.0927, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14218.193,16.957,-3.73687,0.0271037,0.98246,0.173357, ,13.7188,-1.28884,2.69733,0.569917,0.1349, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14218.688,17.4244,-3.73155,-0.059046,0.828661,1.35394, ,13.4401,-1.16888,2.83719,0.772459,0.150781, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14219.186,17.8492,-3.78433,-0.313708,0.784696,0.662765, ,13.0948,-1.07259,2.95163,0.75344,0.59929, ,13.8242,-1.11093,2.5128,0.567862, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14219.69,18.216,-3.93414,-0.57543,0.774299,0.0413221, ,12.7097,-1.01356,3.07559,0.782285,0.0577052, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,17.5425,-3.6759,-0.0906599,0.461143, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14220.188,18.5107,-4.17264,-0.918152,0.812399,0.13291, ,12.3294,-1.00221,-3.1125,0.686788,-0.0103607, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14220.686,18.7064,-4.49705,-1.29097,0.828259,-0.00361125, ,11.9744,-1.01802,-3.08381,0.711471,0.00461267, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14221.187,18.7671,-4.9058,-1.67475,0.822625,-0.566495, ,11.5918,-1.04069,-3.08447,0.756705,-0.514356, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14221.688,18.6823,-5.32592,-1.95077,0.828453,-0.014757, ,11.1904,-1.05966,-3.09722,0.80753,2.6306E-05, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14222.186,18.4986,-5.70821,-2.14399,0.900296,-0.67783, ,10.8416,-1.06596,3.07707,0.699654,-0.523937, ,14.3492,-7.23593,1.3102,0.648134, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14222.687,18.259,-6.0371,-2.3184,0.894605,-0.00271657, ,10.4928,-1.03257,3.03426,0.736039,0.0112365, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14223.188,17.9022,-6.38381,-2.4445,0.930172,0.142908, ,10.1172,-0.994967,3.07356,0.751641,0.0060071, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14223.689,17.5685,-6.65838,-2.45016,0.884366,0.0126463, ,9.72305,-0.972799,3.10443,0.778533,0.0170313, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14224.187,17.2316,-6.94174,-2.42476,0.849631,-0.875241, ,9.3381,-0.961461,3.13098,0.624877,-1.74462, ,14.3492,-7.58593,-1.32582,0.344279, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14224.688,16.9559,-7.182,-2.49665,0.634899,0.00747155, ,8.97448,-0.956205,3.12745,0.757016,0.0249908, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14225.189,16.6518,-7.40477,-2.44664,0.766932,-1.70708, ,8.5991,-0.950158,3.12519,0.795481,-1.25439, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14225.69,16.3948,-7.63867,-2.28364,0.687337,0.0209564, ,8.16761,-0.943221,3.12852,0.900425,-0.0113162, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14226.188,16.1521,-7.95562,-2.10455,0.723267,0.37298, ,7.81136,-0.939534,3.13539,0.763559,0.111041, ,14.3492,-7.38593,1.2925,0.303944, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14226.686,15.9691,-8.29384,-2.02208,0.581854,0.811191, ,7.4419,-0.937401,-3.1361,0.772874,0.202929, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14227.187,15.82,-8.59874,-2.05862,0.826882,-1.36524, ,7.01762,-0.938924,3.13995,0.761774,-1.60972, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14227.688,15.5913,-9.00144,-2.16677,0.623809,0.010506, ,6.66159,-0.936575,3.13135,0.77352,0.0124658, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14228.186,15.482,-9.1575,-2.24575,0.633006,1.4812, ,6.30386,-0.93275,3.10882,0.726233,0.857662, ,13.3492,-13.4609,-0.785398,0.118087, ,14.3492,-7.66093,-0.785405,0.118086, ,19.0492,-13.4609,-0.785398,0.118087, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14228.687,15.1737,-9.52185,-2.32046,0.891974,-0.942757, ,5.90947,-0.920319,3.12767,0.619673,0.0168328, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
14229.191,15.0082,-9.7015,-2.37015,0.0974111,-0.887804, ,5.52732,-0.915524,3.11341,0.732519,-1.2287, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
